,id,manufacturer,company_location,year_reviewed,bar_name,cocoa_percent,rating
2049,464,Scharffen Berger,U.S.A.,2010,Amina,65.0,3.75
2050,781,Scharffen Berger,U.S.A.,2011,Markham Valley,68.0,3.75
2051,959,Scharffen Berger,U.S.A.,2012,San Juan de Cheni,78.0,4.0
2052,1658,Seaforth,U.K.,2015,Dominican Republic,70.0,2.75
2053,1658,Seaforth,U.K.,2015,Grenada,70.0,2.75
2054,2104,Seahorse,U.S.A.,2018,Wampusirpi,70.0,2.75
2055,2108,Seahorse,U.S.A.,2018,Zorzal,70.0,3.0
2056,2104,Seahorse,U.S.A.,2018,Kokoa Kamili,70.0,3.25
2057,2446,Seahorse,U.S.A.,2019,Matasawalevu,70.0,2.75
2058,2446,Seahorse,U.S.A.,2019,Semuliki Forest,70.0,3.5
2059,2660,Seahorse,U.S.A.,2021,Gewan Gangaram,75.0,3.25
2060,2590,Seahorse,U.S.A.,2021,Ucayali,70.0,3.5
2061,2594,Seahorse,U.S.A.,2021,Ben Tre,70.0,3.5
2062,2660,Seahorse,U.S.A.,2021,Anamalai,70.0,3.5
2063,2370,Shane Chocolate Works,U.S.A.,2019,Guatemala,70.0,3.0
2064,2370,Shane Chocolate Works,U.S.A.,2019,Colombia,70.0,3.0
2065,2366,Shane Chocolate Works,U.S.A.,2019,Belize,70.0,3.5
2066,1335,Shark Mountain,U.S.A.,2014,Ecuador,75.0,3.0
2067,1335,Shark Mountain,U.S.A.,2014,"Belize, 2013",72.0,3.25
2068,1466,Shark Mountain,U.S.A.,2015,Cuyagua,77.0,2.75
2069,1450,Shark Mountain,U.S.A.,2015,Jamaica,72.0,3.25
2070,1450,Shark Mountain,U.S.A.,2015,Papua New Guinea,73.0,3.5
2071,1466,Shark Mountain,U.S.A.,2015,ROIG,74.0,3.5
2072,713,Shark's,U.S.A.,2011,"Hawai'i Island, Hilo",73.0,2.0
2073,721,Shark's,U.S.A.,2011,"Hawai'i Island, Hilo, w/ added cocoa butter",73.0,2.5
2074,757,Shattell,Peru,2011,Porcelana,75.0,3.5
2075,1884,Shattell,Peru,2016,Tingo Maria,70.0,3.25
2076,1586,Sibu,Costa Rica,2015,Oro,82.0,3.25
2077,1586,Sibu,Costa Rica,2015,Oscuro,70.0,3.5
2078,911,Sibu Sura,U.S.A.,2012,Peru,70.0,2.5
2079,717,Silvio Bessone,Italy,2011,Maya Belize,67.0,3.0
2080,741,Silvio Bessone,Italy,2011,"Porcelana, Colombia, Amazonas",68.0,3.0
2081,725,Silvio Bessone,Italy,2011,"Trintade, Sao Tome",65.0,3.25
2082,729,Silvio Bessone,Italy,2011,"Bahia, Scavina",60.0,3.25
2083,1339,Sirene,Canada,2014,"Somia Plantation, 2012",67.0,3.75
2084,1339,Sirene,Canada,2014,"Somia Plantation, 2012",73.0,3.75
2085,1343,Sirene,Canada,2014,"Camino Verde P., Balao, Guayas",73.0,3.75
2086,1502,Sirene,Canada,2015,"Somia Plantation, 2012",100.0,3.0
2087,1506,Sirene,Canada,2015,"Camino Verde P., Balao, Guayas, 2012",100.0,3.0
2088,1614,Sirene,Canada,2015,Lachua w/ cane sugar,73.0,3.0
2089,1614,Sirene,Canada,2015,"Lachua w/ maple sugar, batch 5",73.0,3.25
2090,1650,Sirene,Canada,2015,Pisa,73.0,3.25
2091,1788,Sirene,Canada,2016,Wild Bolivia,73.0,3.5
2092,1856,Sirene,Canada,2016,Kokoa Kamili Coop,73.0,3.5
2093,1860,Sirene,Canada,2016,"Esmeraldas, Salazar Farm",73.0,3.75
2094,1996,Sirene,Canada,2017,Tingo Maria,73.0,3.75
2095,2652,Sirene,Canada,2021,"Soconusco, Rayen Cacao Co-op",73.0,3.0
2096,2652,Sirene,Canada,2021,"Anamalai, Pollachi City",73.0,3.25
2097,1454,Sjolinds,U.S.A.,2015,Ghana,70.0,2.75
2098,1462,Sjolinds,U.S.A.,2015,"Nicaragua, lot N510",72.0,3.0
2099,1626,"Smooth Chocolator, The",Australia,2015,Bolivia,72.0,2.75
2100,1666,"Smooth Chocolator, The",Australia,2015,"Maranon, batch 2",67.0,3.0
2101,1618,"Smooth Chocolator, The",Australia,2015,Akesson's Estate,65.0,3.25
2102,1622,"Smooth Chocolator, The",Australia,2015,Akesson's Estate,70.0,3.5
2103,1662,"Smooth Chocolator, The",Australia,2015,"Papua New Guinea, triple roast, batch 1",65.0,3.5
2104,1622,"Smooth Chocolator, The",Australia,2015,Kokoa Kamili,67.0,3.75
2105,1622,"Smooth Chocolator, The",Australia,2015,San Juan Estate,70.0,3.75
2106,1666,"Smooth Chocolator, The",Australia,2015,"Chuao, batch 3",70.0,3.75
2107,1622,"Smooth Chocolator, The",Australia,2015,Camino Verde,72.0,4.0
2108,1864,"Smooth Chocolator, The",Australia,2016,Tien Giang,70.0,3.0
2109,1908,"Smooth Chocolator, The",Australia,2016,"Chimelb, Lanquin, Alta Verapaz, b-GUA001",70.0,3.25
2110,1740,"Smooth Chocolator, The",Australia,2016,"Guasare, La Sierra de Perija, batch gua001",70.0,3.75
2111,1756,"Smooth Chocolator, The",Australia,2016,"Maya Mtn, Moho R., Toledo D.",70.0,3.75
2112,1864,"Smooth Chocolator, The",Australia,2016,Australia,67.0,3.75
2113,1740,"Smooth Chocolator, The",Australia,2016,"Porcelana, Sorotaima,Machiques,batch pcl001",70.0,4.0
2114,1940,"Smooth Chocolator, The",Australia,2017,"Oko Caribe, DOR005",70.0,3.5
2115,1952,"Smooth Chocolator, The",Australia,2017,"Pisa, batch HA102",70.0,3.5
2116,502,Snake & Butterfly,U.S.A.,2010,Madagascar,68.0,3.0
2117,502,Snake & Butterfly,U.S.A.,2010,Ecuador,68.0,3.25
2118,693,Snake & Butterfly,U.S.A.,2011,Ghana,67.0,1.5
2119,2112,Soeka,Amsterdam,2018,Sulawesi,66.0,3.25
2120,1968,Soklet,India,2017,India,70.0,2.75
2121,1518,Sol Cacao,U.S.A.,2015,Madagascar,72.0,3.0
2122,1812,Sol Cacao,U.S.A.,2016,"Ecuador, Batch 1",70.0,3.5
2123,1840,Solkiki,U.K.,2016,"Castillo, Hispaniola, unroasted",85.0,2.75
2124,1840,Solkiki,U.K.,2016,"Maranon, Fortunato No. 4",68.0,2.75
2125,2366,Solkiki,U.K.,2019,"Kablon Farms, Red Pod, 2018 harvest",70.0,2.5
2126,1792,Solomons Gold,New Zealand,2016,Solomon Island,70.0,3.25
2127,1796,Solomons Gold,New Zealand,2016,Solomon Island w/ nibs,75.0,3.25
2128,1157,Solstice,U.S.A.,2013,Sambirano,70.0,3.0
2129,1157,Solstice,U.S.A.,2013,Amazonas,70.0,3.0
2130,1161,Solstice,U.S.A.,2013,Bolivia,70.0,3.25
2131,1161,Solstice,U.S.A.,2013,San Martin,70.0,3.25
2132,1161,Solstice,U.S.A.,2013,Wasatch,70.0,3.5
2133,1335,Solstice,U.S.A.,2014,Bundibugyo,70.0,3.0
2134,1992,Solstice,U.S.A.,2017,Kilombero,70.0,3.25
2135,2068,Solstice,U.S.A.,2018,Anamalai,70.0,3.25
2136,2660,Solstice,U.S.A.,2021,"Dak Nong, Lot 103120",70.0,3.5
2137,377,Soma,Canada,2009,Hispaniola,70.0,3.0
2138,387,Soma,Canada,2009,Conacado,70.0,3.0
2139,377,Soma,Canada,2009,Africa,70.0,3.5
2140,387,Soma,Canada,2009,Papua New Guinea,70.0,3.5
2141,387,Soma,Canada,2009,Madagascar,70.0,3.75
2142,387,Soma,Canada,2009,Ocumare,70.0,3.75
2143,607,Soma,Canada,2010,"Black Science Blend 1, DR, Ecuador, Peru",70.0,3.75
2144,676,Soma,Canada,2011,"Grenada, Black Science",70.0,2.75
2145,676,Soma,Canada,2011,"Alto Beni, Wild Bolivian",70.0,3.5
2146,688,Soma,Canada,2011,Chuao,70.0,3.5
2147,682,Soma,Canada,2011,"Elvesia P., Black Science",70.0,3.75
2148,676,Soma,Canada,2011,"Three Amigos(Chuao, Wild Bolivia, D.R.)",70.0,4.0
2149,676,Soma,Canada,2011,Peruvian,64.0,4.0
2150,817,Soma,Canada,2012,Noula Coop,70.0,3.25
2151,951,Soma,Canada,2012,"Cahabon Region, batch Tri1",70.0,3.5
2152,967,Soma,Canada,2012,"Eastern Promises, Mad., Java, PNG, batch EP1",70.0,3.5
2153,983,Soma,Canada,2012,Papua New Guinea,85.0,3.5
2154,833,Soma,Canada,2012,O'ahu Island,70.0,3.75
2155,951,Soma,Canada,2012,"Carenero Superior, batch CS2",70.0,3.75
2156,867,Soma,Canada,2012,"Dual Origins, Sambirano, Elvesia, batch SD06",70.0,4.0
2157,867,Soma,Canada,2012,"Dancing in Your Head, 5 bean blend",70.0,4.0
2158,1073,Soma,Canada,2013,"Apurimac, El Quinacho Co-op",70.0,2.75
2159,1030,Soma,Canada,2013,Java,70.0,3.25
2160,1077,Soma,Canada,2013,Chef's Blend,70.0,3.25
2161,1173,Soma,Canada,2013,"Orinoco, batch ORI 1",70.0,3.25
2162,1019,Soma,Canada,2013,"Rizek Cacao, batch DR 12",77.0,3.75
2163,1073,Soma,Canada,2013,Sangre Grande P.,70.0,3.75
2164,1077,Soma,Canada,2013,Patanemo,70.0,3.75
2165,1077,Soma,Canada,2013,"Crazy 88, Guat., D.R., Peru, Mad., PNG",88.0,4.0
2166,1077,Soma,Canada,2013,"Maracaibo, El Vigia",70.0,4.0
2167,1081,Soma,Canada,2013,"Equator, Peru, Dom. Rep",67.0,4.0
2168,1177,Soma,Canada,2013,"Bachelor's Hall E., St. Thomas Parish, batch bh1",70.0,4.0
2169,1307,Soma,Canada,2014,La Dalia,70.0,3.25
2170,1339,Soma,Canada,2014,"Little Big Man, Madagascar & Ecuador",70.0,3.25
2171,1227,Soma,Canada,2014,"La Tronca, Matagalpa",70.0,3.5
2172,1307,Soma,Canada,2014,"Camino Verde P., Balao, Guayas",80.0,3.5
2173,1259,Soma,Canada,2014,Maranon Canyon,70.0,3.75
2174,1307,Soma,Canada,2014,"Espiritu Santo, 'Smoke Monster', batch sm1",70.0,3.75
2175,1594,Soma,Canada,2015,CSB Chama,70.0,3.5
2176,1594,Soma,Canada,2015,Porcelana,75.0,4.0
2177,1832,Soma,Canada,2016,"Camino Verde, Black S., batch cvu6030.0",70.0,3.25
2178,1820,Soma,Canada,2016,"Oko Caribe, Duarte P., Collab w Chocosol",62.0,3.5
2179,1820,Soma,Canada,2016,"Sambirano Valley, Black Science, B-60307.0",70.0,3.5
2180,1828,Soma,Canada,2016,"Bahia Black, batch bra50722.1",70.0,3.5
2181,1828,Soma,Canada,2016,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",70.0,3.75
2182,1828,Soma,Canada,2016,"Abstract S. w/ Jamaica nibs,batch abs60323.0",75.0,3.75
2183,1828,Soma,Canada,2016,"Tien Giang, Black S., batch VIT60420.0",70.0,4.0
2184,2016,Soma,Canada,2017,Fiji,70.0,3.25
2185,2016,Soma,Canada,2017,Arauca,70.0,4.0
2186,2068,Soma,Canada,2018,"Pisa, Creole Gardens",70.0,3.0
2187,2242,Soma,Canada,2018,"Bejofo, Sambirano V., Akesson E.",70.0,4.0
2188,2242,Soma,Canada,2018,"Choroni, Aragua, Finca Torres Farm",70.0,4.0
2189,2680,Soma,Canada,2021,Dream Machine (Mad./Dom.Rep./Ecuador),62.0,3.25
2190,2638,Soma,Canada,2021,"Bejofo, Sambirano V., Akesson, b. 6116-BEJ210324",70.0,3.5
2191,2638,Soma,Canada,2021,"Guasare, Rosario de Perija, b.4279-GUA201123",70.0,3.5
2192,2700,Soma,Canada,2021,"Ben Tre, batch BEN210924 8983",70.0,4.0
2193,1367,Somerville,U.S.A.,2014,Nicaragua,70.0,3.25
2194,1395,Somerville,U.S.A.,2014,"Hawai'i Island, Big Island",70.0,3.5
2195,1932,Soul,Canada,2017,Dominican Republic,70.0,3.25
2196,1936,Soul,Canada,2017,Ecuador,75.0,3.25
2197,1936,Soul,Canada,2017,Papua New Guinea,77.0,3.25
2198,1936,Soul,Canada,2017,Madagascar,70.0,3.5
2199,1936,Soul,Canada,2017,Venezuela,75.0,3.5
2200,1940,Soul,Canada,2017,Tanzania,80.0,3.5
2201,793,Spagnvola,U.S.A.,2012,AgroCriso Plantation,70.0,3.0
2202,793,Spagnvola,U.S.A.,2012,AgroCriso Plantation,80.0,3.0
2203,793,Spagnvola,U.S.A.,2012,AgroCriso Plantation,75.0,3.25
2204,1434,Spencer,Australia,2014,Malekula Island,72.0,2.75
2205,1792,Spencer,Australia,2016,"Dominican Republic, lot D82R",70.0,3.5
2206,1792,Spencer,Australia,2016,"Ecuador, lot E432314L",70.0,3.75
2207,1792,Spencer,Australia,2016,"Madagascar, lot M0403R",70.0,3.75
2208,1932,Spencer,U.S.A.,2017,Peru,70.0,2.75
2209,1932,Spencer,U.S.A.,2017,Ecuador,70.0,3.5
2210,1932,Spencer,U.S.A.,2017,Dominican Republic,70.0,3.75
2211,2684,Spinnaker,U.S.A.,2021,"Maya Mountain, Toledo District, batch 12-1",70.0,3.25
2212,2684,Spinnaker,U.S.A.,2021,"Bejofo, Akesson, batch 10-1",70.0,3.5
2213,2684,Spinnaker,U.S.A.,2021,"Bundibugyo, Semuliki Forest, batch 9-1",70.0,3.5
2214,1057,Sprungli (Felchlin),Switzerland,2013,Alto Beni,70.0,3.0
2215,1121,SRSLY,U.S.A.,2013,Dominican Republic,84.0,2.25
2216,1113,SRSLY,U.S.A.,2013,Dominican Republic,70.0,3.0
2217,1634,Starchild,U.S.A.,2015,"Bolivar, Arriba",70.0,3.0
2218,1692,Starchild,U.S.A.,2015,Hispaniola,70.0,3.0
2219,1692,Starchild,U.S.A.,2015,Cacao Verapaz,70.0,3.0
2220,1692,Starchild,U.S.A.,2015,Rio Tuma,70.0,3.0
2221,1696,Starchild,U.S.A.,2015,Sambirano Valley,70.0,3.0
2222,729,Stella (aka Bernrain),Switzerland,2011,India,72.0,3.25
2223,859,Stella (aka Bernrain),Switzerland,2012,"Bahia, Agri-Forestal Plantation, 2010",68.0,2.75
2224,1291,Stone Grindz,U.S.A.,2014,"Ecuador, Midnight Dark, batch 600414",84.0,3.5
2225,1291,Stone Grindz,U.S.A.,2014,"Ecuador, Twilght Dark, batch 500414",70.0,3.5
2226,2012,Stone Grindz,U.S.A.,2017,"Wild Bolivia, batch 260",70.0,2.5
2227,939,StRita Supreme,U.S.A.,2012,"Samar, East Visayas region",65.0,2.5
2228,943,StRita Supreme,U.S.A.,2012,"Samar, East Visayas region",70.0,2.5
2229,943,StRita Supreme,U.S.A.,2012,"Samar, East Visayas region",75.0,2.75
2230,1157,Sublime Origins,U.S.A.,2013,Sambirano,67.0,2.75
2231,1157,Sublime Origins,U.S.A.,2013,Moho Valley,78.0,3.25
2232,1800,Summerbird,Denmark,2016,Peru,61.0,2.5
2233,1800,Summerbird,Denmark,2016,Peru,71.0,3.0
2234,1796,Suruca Chocolate,Venezuela,2016,Venezuela,70.0,2.75
2235,1796,Suruca Chocolate,Venezuela,2016,Venezuela,60.0,3.0
2236,1618,Svenska Kakaobolaget,Sweden,2015,Sri Lanka,70.0,2.75
2237,2434,Svenska Kakaobolaget,Sweden,2019,"Kokoa Kamili, 2017 harvest",74.0,2.75
2238,2634,sweet beans,U.S.A.,2021,Honduras,72.0,3.0
2239,2634,sweet beans,U.S.A.,2021,Peru,72.0,3.0
2240,2634,sweet beans,U.S.A.,2021,Uganda,77.0,3.5
2241,2634,sweet beans,U.S.A.,2021,Trinidad,80.0,3.75
2242,2242,Sweet Escalier,Japan,2018,San Martin,70.0,2.5
2243,2234,Sweet Escalier,Japan,2018,Tanzania,75.0,2.75
2244,2234,Sweet Escalier,Japan,2018,Belize,70.0,3.0
2245,2242,Sweet Escalier,Japan,2018,"Amazonas, Wild Cacao",70.0,3.0
2246,2230,Sweet Escalier,Japan,2018,Chuao,75.0,3.25
2247,2474,Sweetness,Canada,2020,Tabasco,74.0,3.0
2248,2470,Sweetness,Canada,2020,Ucayali,68.0,3.25
2249,2482,Sweetness,Canada,2020,Papua New Guinea,73.0,3.25
2250,761,Szanto Tibor,Hungary,2011,Crudo,70.0,3.0
2251,939,Szanto Tibor,Hungary,2012,Santo Domingo,70.0,3.25
2252,939,Szanto Tibor,Hungary,2012,Millot Plantation,70.0,3.25
2253,939,Szanto Tibor,Hungary,2012,"Ayacucho, ""El Guinacho""",70.0,3.75
2254,1193,Szanto Tibor,Hungary,2013,Cacao Blanco,70.0,3.25
2255,1185,Szanto Tibor,Hungary,2013,"Autumn, Primary Harvest, 2012",70.0,3.5
2256,1185,Szanto Tibor,Hungary,2013,"Spring, Secondary Harvest, 2012",70.0,3.5
2257,1263,Szanto Tibor,Hungary,2014,Porcelana,70.0,3.5
2258,1263,Szanto Tibor,Hungary,2014,Baracoa,70.0,3.75
2259,1668,Szanto Tibor,Hungary,2015,Nacional,70.0,3.25
2260,1704,Szanto Tibor,Hungary,2015,Baracoa,88.0,3.25
2261,1704,Szanto Tibor,Hungary,2015,Ambolikapiky,70.0,3.25
2262,1708,Szanto Tibor,Hungary,2015,"Ben Tre, Mekong Delta",70.0,3.25
2263,1708,Szanto Tibor,Hungary,2015,"Fazenda Sempre Firme, Bahia",70.0,3.5
2264,1704,Szanto Tibor,Hungary,2015,"Winak, Sumaco",70.0,3.75
2265,1105,Tabal,U.S.A.,2013,"Chiapas, Lacandon Jungle, batch 95",70.0,2.5
2266,1101,Tabal,U.S.A.,2013,"Costa Rica, batch 83",70.0,2.75
2267,1101,Tabal,U.S.A.,2013,Dominican Republic,70.0,2.75
2268,1105,Tabal,U.S.A.,2013,"Peru, batch 96",70.0,3.0
2269,1680,Tablette (aka Vanillabeans),Japan,2015,Trinidad,77.0,2.75
2270,1450,Tablette (aka Vanillabeans),Japan,2015,Colombia,70.0,3.0
2271,1450,Tablette (aka Vanillabeans),Japan,2015,Papua,62.0,3.25
2272,1450,Tablette (aka Vanillabeans),Japan,2015,Vietnam,60.0,3.25
2273,2286,Tala,Vietnam,2019,Vietnam,70.0,2.75
2274,2286,Tala,Vietnam,2019,Vietnam,75.0,3.0
2275,1868,Tan Ban Skrati,Suriname,2016,"Paramaribo, batch 20160043-01",70.0,3.25
2276,2262,Taste Artisan,U.S.A.,2019,"Chuao, batch 20170714C",75.0,3.0
2277,2326,Taste Artisan,U.S.A.,2019,Amazonas,75.0,3.25
2278,2326,Taste Artisan,U.S.A.,2019,Piura,75.0,4.0
2279,1646,Taste Artisan aka Coleman and Davis,U.S.A.,2015,Sambirano,75.0,3.0
2280,2306,Taucherli,Switzerland,2019,Nicaragua,72.0,3.0
2281,2306,Taucherli,Switzerland,2019,Mexico,70.0,3.25
2282,2566,Taylor Made,U.S.A.,2021,"Haiti, batch 2020SEP",67.0,2.75
2283,180,Taza,U.S.A.,2007,"Dark, Stone Ground",70.0,3.0
2284,451,Taza,U.S.A.,2009,Chiapan,75.0,2.75
2285,785,Taza,U.S.A.,2011,Alto Beni,87.0,3.25
2286,1271,Taza,U.S.A.,2014,Belize,68.0,3.0
2287,199,TCHO,U.S.A.,2008,Chocolatey-beta,70.0,2.5
2288,280,TCHO,U.S.A.,2008,Fruity-beta,70.0,2.5
2289,284,TCHO,U.S.A.,2008,Nutty-beta,70.0,2.5
2290,280,TCHO,U.S.A.,2008,Citrus-beta,70.0,2.75
2291,387,TCHO,U.S.A.,2009,TCHOPro 60.5,60.0,2.75
2292,387,TCHO,U.S.A.,2009,TCHOPro 68,68.0,3.0
2293,915,TCHO,U.S.A.,2012,"Peru, Ecuador",99.0,3.25
2294,1716,TCHO,U.S.A.,2016,West Africa,62.0,2.0
2295,821,Tejas,U.S.A.,2012,Capistrano,70.0,2.0
2296,801,Tejas,U.S.A.,2012,Concepcion,70.0,2.75
2297,829,Tejas,U.S.A.,2012,San Jose,70.0,2.75
2298,967,Tejas,U.S.A.,2012,Espada,70.0,2.75
2299,801,Tejas,U.S.A.,2012,"Bayou Blend, Ecuador, Mad., PNG",70.0,3.0
2300,805,Tejas,U.S.A.,2012,Aranama,70.0,3.0
2301,829,Tejas,U.S.A.,2012,Capistrano*,70.0,3.0
2302,971,Tejas,U.S.A.,2012,Concepcion*,80.0,3.0
2303,817,Tejas,U.S.A.,2012,"La Bahia, w/ cane juice",70.0,3.25
2304,825,Tejas,U.S.A.,2012,"La Bahia, w/ cane sugar",70.0,3.25
2305,833,Tejas,U.S.A.,2012,Espada,70.0,3.25
2306,971,Tejas,U.S.A.,2012,San Jose,67.0,3.25
2307,805,Tejas,U.S.A.,2012,Presidio,70.0,3.5
2308,971,Tejas,U.S.A.,2012,"Bahia, Floresta Azul,Good Friends Reserve#3",70.0,3.5
2309,1323,Terroir,U.S.A.,2014,"Ecuador, batch 6-5-15",77.0,3.25
2310,1323,Terroir,U.S.A.,2014,"Madagascar, batch 6-5-15",67.0,3.75
2311,1323,Terroir,U.S.A.,2014,"Uganda, batch 6-3-15",73.0,3.75
2312,1478,Terroir,U.S.A.,2015,Peru,70.0,2.75
2313,1482,Terroir,U.S.A.,2015,Ecuador,70.0,3.25
2314,1554,Terroir,U.S.A.,2015,Oko Caribe,70.0,3.5
2315,1478,Terroir,U.S.A.,2015,Belize,70.0,3.75
2316,1478,Terroir,U.S.A.,2015,Madagascar,70.0,3.75
2317,1558,Terroir,U.S.A.,2015,Guatemala,70.0,3.75
2318,2374,Terroir,U.S.A.,2019,Haiti,72.0,2.75
2319,2358,Terroir,U.S.A.,2019,Maya Mountain,77.0,3.0
2320,2370,Terroir,U.S.A.,2019,Alto Beni,77.0,3.25
2321,1614,The Barn,Sweden,2015,Peru,70.0,3.0
2322,188,Theo,U.S.A.,2007,"Venezuela; Barinos, Merida, Tachron",91.0,2.0
2323,184,Theo,U.S.A.,2007,Ivory Coast,75.0,2.5
2324,184,Theo,U.S.A.,2007,"Ghana, Kumasi",84.0,3.0
2325,188,Theo,U.S.A.,2007,"Ghana, Panama, Ecuador",75.0,3.0
2326,162,Theo,U.S.A.,2007,Madagascar,65.0,3.5
2327,903,Theo,U.S.A.,2012,Congo w/ nibs,65.0,3.25
2328,1684,Theobroma,Japan,2015,"Piura Select, Cacao Blanc",70.0,3.25
2329,2414,Thistle & Rose aka Aggie USU,U.S.A.,2019,"Costa Esmeraldas, 2017 h., batch 28",70.0,3.5
2330,2182,Tibito,Colombia,2018,"Meta, lot 052",70.0,3.0
2331,2182,Tibito,Colombia,2018,"Putumayo, lot 021",70.0,3.25
2332,1836,Timo A. Meyer,Germany,2016,"Belize, med roast",72.0,3.75
2333,2358,Tiny House,U.S.A.,2019,Kokoa Kamili,71.0,2.75
2334,2510,To'ak,Ecuador,2020,"Galapagos, Santa Cruz Island, 2018 h.",75.0,3.25
2335,1418,To'ak (Ecuatoriana),Ecuador,2014,Manabi,81.0,3.25
2336,895,Tobago Estate (Pralus),France,2012,"Roxborough, Tobago",70.0,4.0
2337,789,Tocoti,U.S.A.,2011,Venezuela,72.0,2.75
2338,789,Tocoti,U.S.A.,2011,Dominican Republic,74.0,3.0
2339,927,Tocoti,U.S.A.,2012,"Wild Bolivian, Jungle Love",77.0,3.0
2340,2064,Tosier,U.K.,2018,Acul du Nard,70.0,2.75
2341,2060,Tosier,U.K.,2018,"Alto Beni, 2016",70.0,3.0
2342,2060,Tosier,U.K.,2018,Maya Mtn.,70.0,3.5
2343,2270,Tosier,U.K.,2019,Tumaco,70.0,2.75
2344,2314,Tree to Bar,South Korea,2019,Ecuador,70.0,3.5
2345,1239,Treehouse,U.S.A.,2014,Conacado,72.0,3.0
2346,907,Treehouse aka Indaphoria,U.S.A.,2012,"Conacado, Manifesto",70.0,2.75
2347,821,Treehouse aka Indaphoria,U.S.A.,2012,La Red,70.0,3.25
2348,2526,Triangle Roasters,U.S.A.,2020,La Colonia,70.0,3.25
2349,2526,Triangle Roasters,U.S.A.,2020,Pisa,70.0,3.25
2350,2530,Triangle Roasters,U.S.A.,2020,Guatemala,70.0,3.75
2351,2664,Triangle Roasters,U.S.A.,2021,Malah Na Bulong,70.0,3.25
2352,2210,Tribar,Peru,2018,Ucayali,73.0,3.0
2353,2218,Tribar,Peru,2018,"Piura, Gran Chilique",70.0,3.5
2354,2490,Tribe,Canada,2020,"Dak Lak, batch 0A08",70.0,2.75
2355,2490,Tribe,Canada,2020,"Copan, batch 0A03",70.0,2.75
2356,2470,Tribe,Canada,2020,Ucayali,70.0,3.0
2357,753,Tsara (Cinagra),Madagascar,2011,"Ambanja, Tsara Valley",72.0,3.5
2358,753,twenty-four blackbirds,U.S.A.,2011,Dominican Republic,73.0,2.75
2359,1026,twenty-four blackbirds,U.S.A.,2013,"Palos Blancos, batch 97",75.0,2.5
2360,1022,twenty-four blackbirds,U.S.A.,2013,"Dominican Republic, batch 85",68.0,3.25
2361,1235,twenty-four blackbirds,U.S.A.,2014,"Madagascar, lot 137",75.0,3.5
2362,1700,twenty-four blackbirds,U.S.A.,2015,Oko Caribe,75.0,2.75
2363,1700,twenty-four blackbirds,U.S.A.,2015,"Cedeno, lot 271",75.0,3.5
2364,1996,twenty-four blackbirds,U.S.A.,2017,Kokoa Kamili,75.0,3.25
2365,1740,Two Ravens,U.S.A.,2016,Peru,60.0,3.0
2366,709,Un Dimanche A Paris,France,2011,Dominican Republic,63.0,3.75
2367,2000,Uncouth,Canada,2017,Dominican Republic,75.0,2.75
2368,2004,Uncouth,Canada,2017,Tanzania,75.0,3.0
2369,2004,Uncouth,Canada,2017,Guatemala,75.0,3.25
2370,1438,Undone,U.S.A.,2014,Matagalpa,74.0,2.75
2371,1438,Undone,U.S.A.,2014,"San Francisco de Macoris, Nourish",70.0,3.0
2372,1752,Upchurch,U.S.A.,2016,"Madagascar, Sassy Bar",72.0,3.0
2373,1752,Upchurch,U.S.A.,2016,"Tanzania, Party Bar",72.0,3.25
2374,1327,Urzi,Italy,2014,"Sur del Lago, Merida",65.0,3.25
2375,1968,Utopick,Spain,2017,"Sierra Nevada, Tutu Iku",70.0,3.75
2376,2210,Utopick,Spain,2018,Nugo,70.0,3.75
2377,2478,Vaka,Canada,2020,"Maya Mountain, Toledo, batch 91",74.0,3.5
2378,75,Valrhona,France,2006,Gran Couva 2005 P.,64.0,2.5
2379,63,Valrhona,France,2006,"Carribean, Caraibe",66.0,3.0
2380,75,Valrhona,France,2006,"Porcelana, Maracaibo, Palmira P. 2005",64.0,3.0
2381,75,Valrhona,France,2006,"Sambirano, Ampamakia 2005, Millot P.",64.0,3.5
2382,63,Valrhona,France,2006,"Guanaja, South America",70.0,3.75
2383,147,Valrhona,France,2007,Le Noir Extra Amer,85.0,1.5
2384,153,Valrhona,France,2007,"Abinao, West Africa",85.0,2.5
2385,157,Valrhona,France,2007,"Le Noir Amer, West Africa",71.0,2.75
2386,117,Valrhona,France,2007,"Araguani, Venezuela, Carribean",72.0,3.0
2387,162,Valrhona,France,2007,"Porcelana, Maracaibo, Palmira P. 2006",64.0,3.25
2388,129,Valrhona,France,2007,Chuao 2002 P.,65.0,3.75
2389,129,Valrhona,France,2007,Manjari,64.0,4.0
2390,395,Valrhona,France,2009,Nyangbo,68.0,3.5
2391,327,Valrhona,France,2009,Tainori,64.0,3.75
2392,370,Valrhona,France,2009,Alpaco,66.0,3.75
2393,709,Valrhona,France,2011,Caraque,56.0,3.25
2394,757,Valrhona,France,2011,"Porcelana, Pedegral",64.0,4.0
2395,931,Valrhona,France,2012,"Otucan, Grand Cru",69.0,4.0
2396,1145,Valrhona,France,2013,"Andoa, Grand Cru blend",70.0,3.5
2397,1153,Valrhona,France,2013,"Loma Sotavento, 2013",64.0,3.5
2398,1510,Valrhona,France,2015,"Piura, Illanka, Quemazon",63.0,4.0
2399,1972,Valrhona,France,2017,"Oriado, Peru, Dom. Rep",60.0,3.25
